HR,Name,RAJ2000,DEJ2000,Vmag,B-V
325," ",16.80458333333333,-23.996388888888884,6.37,0.23
394," ",20.62708333333333,-19.081388888888885,6.35,0.48
85," ",5.442916666666666,-20.057777777777776,5.12,1.82
108," ",7.087916666666666,-20.334999999999997,6.43,0.59
61," ",4.177083333333333,-20.21055555555555,6.47,-0.09
66," ",4.385833333333332,-19.05111111111111,6.45,0.37
48,"  7    Cet",3.6599999999999997,-18.932777777777776,4.44,1.66
9095," ",0.7399999999999999,-20.04611111111111,6.25,0.53
37," ",3.041666666666666,-17.938333333333333,5.25,1.48
18," ",2.139166666666666,-17.577499999999997,6.06,1.67
218," ",11.930416666666664,-18.061388888888885,5.7,1.3
188," 16Bet Cet",10.897499999999999,-17.986666666666665,2.04,1.02
172," ",10.119166666666665,-16.51694444444444,6.49,0.92
206," ",11.423749999999998,-16.424166666666665,6.47,0.31
227," ",12.356666666666666,-13.561388888888887,5.59,1.3
150," ",9.0125,-14.97361111111111,6.45,1.06
115," ",7.466249999999999,-14.864166666666664,6.14,0.37
203," 18    Cet",11.369583333333331,-12.880833333333332,6.15,0.61
190," ",10.959166666666665,-12.011666666666665,6.02,1.1
194," 17Phi1Cet",11.047499999999998,-10.609444444444444,4.76,1.01
8883," ",350.3145833333333,-26.986666666666665,5.64,0.82
8813," ",347.4358333333333,-28.088611111111106,5.87,1.31
8746," ",345.10249999999996,-25.62666666666666,6.29,1.13
8743," ",345.02416666666664,-25.164166666666663,5.65,1.25
8789," 86    Aqr",346.6704166666666,-23.743055555555554,4.47,0.9
8756," ",345.3458333333333,-22.79083333333333,6.28,0.13
8817," 89    Aqr",347.4783333333333,-22.457499999999996,4.69,0.65
8812," 88    Aqr",347.3616666666666,-21.172499999999996,3.66,1.22
8932,"100    Aqr",352.9254166666666,-21.36944444444444,6.29,0.33
8939,"101    Aqr",353.3191666666666,-20.91444444444444,4.71,0.02
9031,"108    Aqr",357.83874999999995,-18.908888888888885,5.18,-0.14
9002,"107    Aqr",356.50374999999997,-18.678055555555552,5.29,0.28
8998,"106    Aqr",356.0504166666666,-18.276944444444442,5.24,-0.08
8906," 99    Aqr",351.5116666666666,-20.64194444444444,4.39,1.47
8892," 98    Aqr",350.74249999999995,-20.10055555555555,3.97,1.1
8900," ",351.03249999999997,-18.687499999999996,6.19,1.02
8980,"103    Aqr",355.39374999999995,-18.02722222222222,5.34,1.57
8982,"104    Aqr",355.4408333333333,-17.816388888888888,4.82,0.82
8946," ",353.70583333333326,-15.245833333333332,5.96,1.36
8764," ",345.6845833333333,-20.87055555555555,5.97,0.94
8670," 68    Aqr",341.8879166666666,-19.61333333333333,5.26,0.94
8649," 66    Aqr",340.8970833333333,-18.830277777777773,4.69,1.37
8711," 77    Aqr",343.6895833333333,-16.271944444444443,5.56,1.14
8709," 76Del Aqr",343.66249999999997,-15.820833333333331,3.27,0.05
8869," ",349.8504166666666,-18.075277777777774,5.93,1.52
8783," ",346.3033333333333,-17.079166666666666,6.14,1.37
8890," 97    Aqr",350.6633333333333,-15.039166666666665,5.2,0.2
8816," ",347.4566666666666,-14.510555555555554,6.42,0.01
8741," ",344.89874999999995,-13.070833333333331,6.07,1.45
8866," 94    Aqr",349.7779166666666,-13.458888888888888,5.08,0.8
8856," ",349.41666666666663,-11.713055555555554,6.34,0.05
8836," ",348.66749999999996,-10.68861111111111,6.12,1.49
10," ",1.8258333333333332,-17.386388888888888,6.19,0.14
9098,"  2    Cet",0.9349999999999998,-17.33611111111111,4.55,-0.05
9101," ",1.0820833333333333,-16.528888888888886,5.78,1.1
9065,"  1    Cet",359.5883333333333,-15.847499999999998,6.26,1.08
33,"  6    Cet",2.8162499999999997,-15.468055555555553,4.89,0.49
31," ",2.678333333333333,-12.579999999999998,5.85,1.01
9021," ",357.3816666666666,-15.861111111111109,6.24,1.22
9029," ",357.63874999999996,-14.401944444444442,5.72,1.51
9037," ",358.12499999999994,-14.25111111111111,5.87,1.28
8992," ",355.95624999999995,-15.284444444444443,6.36,1.58
8987," ",355.6162499999999,-15.447777777777775,5.28,1.37
8988,"105Ome2Aqr",355.68041666666664,-14.544999999999998,4.49,-0.04
8968,"102Ome1Aqr",354.94624999999996,-14.221666666666664,5.0,0.24
88,"  9    Cet",5.715833333333332,-12.209444444444443,6.39,0.66
51," ",3.727083333333333,-9.569722222222222,5.75,-0.08
9103,"  3    Cet",1.1254166666666665,-10.509444444444442,4.94,1.63
16," ",2.0725,-8.823888888888888,5.99,1.04
74,"  8Iot Cet",4.857083333333333,-8.823888888888888,3.56,1.22
72," ",4.674166666666666,-8.052777777777777,6.46,0.68
46," ",3.6149999999999993,-7.780555555555554,5.12,1.62
8958," ",354.41499999999996,-13.060277777777776,5.65,1.03
9009," ",356.81624999999997,-11.910833333333331,5.73,1.08
8979," ",355.28708333333327,-11.680555555555554,5.89,1.0
9027," ",357.56125,-9.974166666666665,5.94,1.13
9040," ",358.2104166666666,-8.996666666666666,5.75,1.17
8917," ",352.0216666666666,-11.44972222222222,6.37,0.9
8921," ",352.25249999999994,-9.26611111111111,6.18,1.44
8865," 95Psi3Aqr",349.7404166666666,-9.610833333333332,4.98,-0.02
8858," 93Psi2Aqr",349.4758333333333,-9.1825,4.39,-0.15
8951," ",353.88374999999996,-7.464444444444443,6.39,0.88
8928," ",352.7545833333333,-6.288333333333332,6.39,1.26
9089," 30    Psc",0.48999999999999994,-6.014166666666666,4.41,1.63
29," ",2.578333333333333,-5.24861111111111,5.84,0.98
3," 33    Psc",1.3337499999999998,-5.7075,4.61,1.04
9014," ",357.13541666666663,-6.380555555555555,6.07,1.45
9012," 20    Psc",356.9854166666666,-2.7616666666666663,5.49,0.94
9067," 27    Psc",359.6683333333333,-3.5561111111111106,4.86,0.93
9087," 29    Psc",0.45583333333333326,-3.0274999999999994,5.1,-0.12
11," ",1.9337499999999996,-2.5488888888888885,6.43,-0.14
14," ",2.0504166666666666,-2.4477777777777776,6.07,1.38
9041," 24    Psc",358.2316666666666,-3.155555555555555,5.93,1.07
451," 49    Cet",23.657499999999995,-15.676111111111108,5.63,0.07
405," ",21.16583333333333,-15.660277777777775,6.14,0.91
509," 52Tau Cet",26.01708333333333,-15.937499999999998,3.5,0.72
459," 50    Cet",23.99583333333333,-15.400277777777776,5.42,1.21
412," 46    Cet",21.404999999999998,-14.598888888888887,4.9,1.23
421," 47    Cet",21.714999999999996,-13.056666666666665,5.66,0.35
425," ",21.944166666666664,-10.901666666666666,6.13,1.32
531," 53Chi Cet",27.396249999999995,-10.686388888888887,4.67,0.33
539," 55Zet Cet",27.864999999999995,-10.334999999999999,3.73,1.14
638," ",32.842499999999994,-10.052222222222222,6.01,0.39
587," ",30.11208333333333,-8.52361111111111,5.51,1.52
492," ",25.436249999999998,-11.32472222222222,5.75,0.44
466," ",24.40708333333333,-9.403888888888888,6.24,0.53
334," 31Eta Cet",17.147499999999997,-10.18222222222222,3.45,1.16
329," 30    Cet",16.9425,-9.785555555555554,5.82,0.43
388," ",20.11583333333333,-11.238888888888887,6.15,1.11
279," 23Phi4Cet",14.682916666666664,-11.379999999999999,5.61,0.97
267," 22Phi3Cet",14.006249999999998,-11.266666666666666,5.31,1.52
315," 27    Cet",16.403333333333332,-9.979166666666666,6.12,1.01
317," 28    Cet",16.52125,-9.839444444444442,5.58,0.01
235," 19Phi2Cet",12.531666666666665,-10.644444444444442,5.19,0.5
255," 21    Cet",13.57333333333333,-8.740833333333333,6.16,0.92
263," ",13.926666666666664,-7.347222222222221,5.85,1.52
346," 32    Cet",17.549999999999997,-8.90611111111111,6.4,1.04
366," 37    Cet",18.599999999999998,-7.923055555555554,5.13,0.46
448," ",23.428749999999997,-7.025277777777776,5.76,0.64
402," 45The Cet",21.00583333333333,-8.183333333333332,3.6,1.06
401," 44    Cet",21.010416666666664,-8.007499999999999,6.21,0.23
404," ",21.08583333333333,-6.914722222222221,5.91,0.41
513," ",26.49708333333333,-5.7333333333333325,5.34,1.52
507," ",25.978333333333328,-4.765555555555555,6.19,1.54
500," ",25.681249999999995,-3.6902777777777773,4.99,1.38
387," ",20.143749999999997,-3.246944444444444,6.23,1.02
406," ",21.202916666666663,-2.8486111111111105,6.15,0.96
666," 67    Cet",34.24583333333333,-6.422222222222222,5.51,0.96
684," ",34.919999999999995,-4.345555555555555,6.5,0.08
704," 71    Cet",36.243333333333325,-2.78,6.33,0.0
611," ",30.918749999999996,-4.10361111111111,5.62,1.59
681," 68Omi Cet",34.83624999999999,-2.9774999999999996,3.04,1.42
650," 66    Cet",33.197916666666664,-2.393611111111111,5.54,0.57
639," 63    Cet",32.89916666666666,-1.8252777777777776,5.93,0.97
771," 81    Cet",39.424166666666665,-3.3961111111111104,5.65,1.02
795," ",40.451249999999995,-3.213333333333333,6.05,1.17
790," 84    Cet",40.307916666666664,-0.6958333333333332,5.71,0.52
779," 82Del Cet",39.87083333333333,0.3286111111111111,4.07,-0.22
691," 70    Cet",35.55166666666666,-0.8849999999999999,5.42,0.31
739," 75    Cet",38.03916666666666,-1.035,5.35,1.02
732," ",37.688333333333325,0.2552777777777777,6.0,0.17
689," 69    Cet",35.485833333333325,0.39583333333333326,5.28,1.65
719," ",36.99999999999999,1.9608333333333332,6.45,0.97
804," 86Gam Cet",40.824999999999996,3.235833333333333,3.47,0.09
737," ",37.87541666666666,2.267222222222222,5.25,1.27
775," ",39.653749999999995,3.443055555555555,6.21,1.0
610," 61    Cet",30.95083333333333,-0.34027777777777773,5.93,0.88
616," ",31.62208333333333,0.034999999999999996,6.28,0.9
607," 60    Cet",30.798749999999995,0.12833333333333333,5.43,0.15
560," ",28.97416666666666,1.849722222222222,6.01,0.56
582,"112    Psc",30.03833333333333,3.097222222222222,5.88,0.62
549,"111Xi  Psc",28.388749999999995,3.1874999999999996,4.62,0.94
527," ",27.10833333333333,3.685555555555555,5.91,0.97
672," ",34.50583333333333,1.7577777777777774,5.58,0.6
595,"113Alp Psc",30.511666666666663,2.7636111111111106,5.23,
596,"113Alp Psc",30.511666666666663,2.7636111111111106,4.33,0.03
635," 64    Cet",32.837916666666665,8.569722222222222,5.63,0.56
649," 65Xi 1Cet",33.24999999999999,8.846666666666666,4.37,0.89
296," 25    Cet",15.76083333333333,-4.836666666666666,5.43,1.11
174," ",10.176666666666666,-4.3519444444444435,5.91,1.1
142," 13    Cet",8.812083333333332,-3.592777777777777,5.2,0.56
117," 12    Cet",7.509999999999999,-3.9572222222222218,5.72,1.56
201," ",11.350416666666666,-4.629166666666666,6.15,1.62
373," 39    Cet",19.151249999999997,-2.5002777777777774,5.41,0.9
353," 34    Cet",17.93125,-2.251111111111111,5.94,1.4
368," 38    Cet",18.705,-0.9738888888888888,5.7,0.42
385," 42    Cet",19.951249999999998,-0.5088888888888888,5.87,0.64
393," 43    Cet",20.644999999999996,-0.44972222222222213,6.49,1.08
416," ",21.613749999999996,-0.3986111111111111,6.41,1.24
248," 20    Cet",13.252083333333331,-1.1441666666666666,4.77,1.57
301," 26    Cet",15.954166666666664,1.3666666666666665,6.04,0.27
347," 33    Cet",17.639999999999997,2.445555555555555,5.95,1.51
94," ",6.123749999999999,-2.2191666666666663,6.07,1.22
143," 14    Cet",8.886666666666665,-0.5055555555555555,5.93,0.44
101," 10    Cet",6.655833333333333,-0.049722222222222216,6.19,0.9
2," ",1.2658333333333331,-0.5030555555555555,6.29,1.1
97," 44    Psc",6.350833333333332,1.939722222222222,5.77,0.86
67," ",4.4487499999999995,1.6888888888888887,6.17,0.94
243," ",12.826249999999998,3.3849999999999993,6.37,1.07
161," ",9.377083333333331,3.135277777777777,6.39,1.33
313," 77    Psc",16.455,4.908333333333332,6.35,0.38
222," ",12.095833333333331,5.280555555555555,5.75,0.88
216," 60    Psc",11.848333333333331,6.740833333333333,5.99,0.94
221," 62    Psc",12.072499999999998,7.299999999999999,5.93,1.1
224," 63Del Psc",12.17083333333333,7.584999999999999,4.43,1.5
392," ",20.654166666666665,1.7263888888888885,6.2,1.52
489,"106Nu  Psc",25.357916666666664,5.487499999999999,4.44,1.36
378," 89    Psc",19.449999999999996,3.6144444444444437,5.16,0.07
434," 98Mu  Psc",22.546249999999997,6.143888888888888,4.84,1.37
426," ",22.095416666666665,7.961388888888888,6.2,1.12
614," ",31.551249999999996,8.247499999999999,6.31,1.65
510,"110Omi Psc",26.34833333333333,9.157777777777776,4.26,0.96
534," ",27.71666666666666,11.043333333333331,5.94,0.3
578," ",29.85791666666666,12.294722222222221,6.09,0.19
330," 80    Psc",17.092499999999998,5.649722222222222,5.52,0.34
307," 73    Psc",16.219166666666663,5.6563888888888885,6.0,1.51
367," 88    Psc",18.676666666666666,6.995277777777777,6.03,1.08
361," 86Zet Psc",18.432916666666664,7.575277777777777,5.24,0.32
362," 86Zet Psc",18.43875,7.578333333333332,6.3,0.49
284," ",14.957083333333332,6.483055555555555,6.11,1.67
294," 71Eps Psc",15.73583333333333,7.889999999999999,4.28,0.96
319," 75    Psc",16.639999999999997,12.95611111111111,6.12,0.96
463,"102Pi  Psc",24.27458333333333,12.141666666666666,5.57,0.35
455,"101    Psc",23.94333333333333,14.661388888888887,6.22,-0.04
475,"105    Psc",24.919999999999998,16.40583333333333,5.97,1.12
437," 99Eta Psc",22.87083333333333,15.345833333333331,3.62,0.97
457," ",23.97833333333333,17.43361111111111,5.8,
432," 97    Psc",22.470416666666665,18.355555555555554,6.02,0.14
8545," 53    Aqr",336.64333333333326,-16.742499999999996,6.35,0.61
8567," 56    Aqr",337.57249999999993,-14.585833333333332,6.37,-0.04
8673," 69Tau1Aqr",341.9283333333333,-14.056388888888886,5.66,-0.05
8534," 50    Aqr",336.1129166666666,-13.529444444444442,5.76,0.97
8462," 39    Aqr",333.10749999999996,-14.193888888888887,6.03,0.38
8508," 45    Aqr",334.7533333333333,-13.304999999999998,5.95,1.06
8496," 42    Aqr",334.2004166666666,-12.831388888888887,5.34,1.14
8565," ",337.50624999999997,-12.914999999999997,6.4,0.32
8583," 58    Aqr",337.92208333333326,-10.905555555555553,6.38,0.28
8573," 57Sig Aqr",337.66166666666663,-10.678055555555554,4.82,-0.06
8679," 71Tau2Aqr",342.3979166666666,-13.592499999999998,4.01,1.57
8704," 74    Aqr",343.3695833333333,-11.616666666666665,5.8,-0.08
8676," 70    Aqr",342.1258333333333,-10.555555555555554,6.19,0.28
8782," 83    Aqr",346.2908333333333,-7.69361111111111,5.43,0.3
8645," ",340.7645833333333,-8.311666666666666,6.45,0.17
8612," ",339.5925,-7.897777777777777,6.23,0.78
8698," 73Lam Aqr",343.15374999999995,-7.579722222222221,3.74,1.64
8757," 81    Aqr",345.3483333333333,-7.06111111111111,6.21,1.41
8710," 78    Aqr",343.6420833333333,-7.204722222222221,6.19,1.28
8647," 67    Aqr",340.8095833333333,-6.962777777777776,6.41,-0.04
8418," 33Iot Aqr",331.6091666666666,-13.86972222222222,4.27,-0.07
8452," 38    Aqr",332.65624999999994,-11.564999999999998,5.46,-0.12
8500," ",334.21916666666664,-9.04,5.79,1.16
8512," 46Rho Aqr",335.04958333333326,-7.82111111111111,5.37,-0.06
8499," 43The Aqr",334.2083333333333,-7.783333333333332,4.16,0.98
8401," 30    Aqr",330.81833333333327,-6.522499999999999,5.54,0.96
8530," ",335.88374999999996,-7.194444444444444,5.93,1.0
8581," ",337.8266666666666,-6.554999999999999,6.14,0.56
8610," 63Kap Aqr",339.4391666666666,-4.228055555555555,5.03,1.14
8629," ",340.19999999999993,-3.5541666666666663,6.31,0.52
8504," 44    Aqr",334.2770833333333,-5.3872222222222215,5.75,0.88
8533," 51    Aqr",336.02874999999995,-4.836944444444444,5.78,-0.04
8467," ",333.18249999999995,-4.720833333333332,6.39,0.5
8453," ",332.64083333333326,-4.267222222222221,6.01,0.98
8580," ",337.8266666666666,-2.9111111111111105,6.16,1.08
8590," 60    Aqr",338.5120833333333,-1.5741666666666665,5.89,0.99
8841," 91Psi1Aqr",348.9729166666666,-9.087777777777777,4.21,1.11
8850," 92Chi Aqr",349.2120833333333,-7.726666666666666,5.06,1.6
8834," 90Phi Aqr",348.58083333333326,-6.048888888888888,4.22,1.56
8924," ",352.38374999999996,-4.532777777777777,6.25,1.09
8931," ",352.88124999999997,-4.087222222222222,6.49,0.54
8879," ",350.1704166666666,-5.9080555555555545,6.17,1.07
8868," 96    Aqr",349.84999999999997,-5.1244444444444435,5.55,0.39
8763," 82    Aqr",345.63583333333327,-6.574166666666666,6.15,1.58
8759," ",345.3820833333333,-4.711388888888888,5.94,1.0
8716," ",343.7958333333333,-4.987777777777777,5.72,0.88
8727," ",344.3216666666666,-4.81,6.31,0.94
8840," ",348.8929166666666,-3.4963888888888883,5.55,0.06
8944," 14    Psc",353.53749999999997,-1.2474999999999998,5.87,0.3
9047," ",358.6941666666666,0.10916666666666665,5.61,1.59
9022," 21    Psc",357.36458333333326,1.076111111111111,5.77,0.16
9015," ",357.2054166666666,2.2141666666666664,6.46,0.44
8934," 13    Psc",352.98999999999995,-1.0858333333333332,6.38,1.18
8897," ",350.88291666666663,0.29138888888888886,6.31,1.61
8912,"  9    Psc",351.8116666666666,1.1224999999999998,6.25,1.02
8911,"  8Kap Psc",351.7333333333333,1.2555555555555553,4.94,0.03
8954," 16    Psc",354.0970833333333,2.1022222222222218,5.68,0.44
8984," 18Lam Psc",355.5116666666666,1.7799999999999998,4.5,0.2
8734," ",344.5645833333333,-2.3952777777777774,6.16,0.74
8735," ",344.59874999999994,-1.4102777777777775,6.37,0.35
8750,"  3    Psc",345.1579166666666,0.1858333333333333,6.21,0.89
8785," ",346.32333333333327,1.3069444444444442,6.39,0.94
8742,"  2    Psc",344.8641666666666,0.9627777777777776,5.43,0.98
8597," 62Eta Aqr",338.83916666666664,-0.11749999999999998,4.02,-0.09
8715,"  1    Psc",343.74791666666664,1.0647222222222221,6.11,0.2
8751," ",345.17875,3.0116666666666663,5.83,1.34
8807,"  5    Psc",347.1704166666666,2.1277777777777773,5.4,0.91
8852,"  6Gam Psc",349.29124999999993,3.282222222222222,3.69,0.92
8878,"  7    Psc",350.0858333333333,5.381388888888888,5.05,1.2
8916," 10The Psc",351.9920833333333,6.378888888888888,4.28,1.07
8773,"  4Bet Psc",345.96916666666664,3.8199999999999994,4.53,-0.12
8730," ",344.3866666666666,3.810277777777777,6.28,1.12
8776," ",346.0041666666666,6.616666666666665,6.41,0.39
8826," 59    Peg",347.9341666666666,8.719999999999999,5.16,0.13
8318," 47    Cap",326.56791666666663,-9.275833333333331,6.0,1.66
8311," 46    Cap",326.25124999999997,-9.0825,5.09,1.11
8264," 23Xi  Aqr",324.43791666666664,-7.854166666666665,4.69,0.17
8332," ",326.90874999999994,-5.917222222222222,6.17,0.22
8376," ",329.55541666666664,-5.424722222222221,6.33,0.37
8382," ",329.72916666666663,-4.373055555555555,6.22,1.0
8360," ",328.5433333333333,-4.276111111111111,5.71,1.18
8363," ",328.6495833333333,-3.3011111111111107,6.2,0.48
8232," 22Bet Aqr",322.8895833333333,-5.571111111111111,2.91,0.83
8251," ",323.82333333333327,-3.983055555555555,5.77,1.11
8451," ",332.5879166666666,-3.894166666666666,6.27,-0.01
8402," 31Omi Aqr",330.82874999999996,-2.1552777777777776,4.69,-0.06
8410," 32    Aqr",331.19749999999993,-0.9066666666666665,5.3,0.23
8518," 48Gam Aqr",335.41416666666663,-1.387222222222222,3.84,-0.05
8495," ",334.13999999999993,-1.5963888888888886,6.15,0.19
8507," ",334.5179166666666,-0.23777777777777775,6.39,0.44
8558," 55Zet1Aqr",337.2070833333333,-0.020277777777777777,4.59,
8559," 55Zet2Aqr",337.20874999999995,-0.019999999999999997,4.42,0.38
8414," 34Alp Aqr",331.44583333333327,-0.3197222222222222,2.96,0.98
8390," 28    Aqr",330.2708333333333,0.6049999999999999,5.58,1.28
8199," 21    Aqr",321.32083333333327,-3.556666666666666,5.49,1.46
8192," 20    Aqr",321.2154166666666,-3.398333333333333,6.36,0.33
8132," ",319.16499999999996,-1.6077777777777775,6.48,0.98
8263," ",324.39083333333326,-0.3902777777777777,6.25,0.06
8203," ",321.4645833333333,0.5344444444444444,6.46,0.16
8121," ",318.65416666666664,0.0922222222222222,6.38,1.61
8205," ",321.6170833333333,1.1033333333333333,6.13,0.44
8287," 26    Aqr",325.54208333333327,1.2852777777777775,5.67,1.44
8328," 11    Peg",326.8083333333333,2.686111111111111,5.64,0.0
8277," 25    Aqr",324.88874999999996,2.243611111111111,5.1,1.04
8413," 22Nu  Peg",331.41999999999996,5.0586111111111105,4.84,1.44
8270,"  4    Peg",324.63291666666663,5.771666666666666,5.67,0.25
8289,"  7    Peg",325.5645833333333,5.679999999999999,5.3,1.64
